text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Told @ToddCTV “There are pieces of his investigation that were not included in the #MuellerReport. This testimony p… https://t.co/m5vFordbft,FALSE,1,NA,2019-05-06T21:56:00Z,TRUE,NA,1125519606641127424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrettBruen,0,FALSE,FALSE,NA,NA
"@LindseyGrahamSC @realDonaldTrump sorry not sorry, too busy standing up to our criminal POTUS, hafta get back to yo… https://t.co/bhDiphkgQ3",FALSE,0,LindseyGrahamSC,2019-05-06T21:55:47Z,TRUE,1125469672953077760,1125519556188037120,432895323,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NeenerSaid,0,FALSE,FALSE,NA,NA
"RT @StandUpAmerica: #BREAKING: The @HouseJudiciary will vote Wednesday to hold Attorney General Barr in contempt, with a full House vote to…",FALSE,0,NA,2019-05-06T21:55:45Z,FALSE,NA,1125519544859054081,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidMarbley,87,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:55:42Z,FALSE,NA,1125519535220543493,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BDkinss,2408,TRUE,FALSE,NA,NA
"Am I the only one who finds it deliciously ironic how ""bat sh*t crazy"" the dems are about receiving the totally unr… https://t.co/0lUoKES9Bx",FALSE,4,NA,2019-05-06T21:55:21Z,TRUE,NA,1125519446611845120,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",beachsidekim1,1,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: Most Americans haven’t read the #MuellerReport and don’t understand how DAMNING its findings are.

That’s why @realDonal…",FALSE,0,NA,2019-05-06T21:54:46Z,FALSE,NA,1125519296678060034,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jpcrowe_crowe,193,TRUE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:54:38Z,FALSE,NA,1125519264968998913,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OldschoolNole,131,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:54:36Z,FALSE,NA,1125519255020146688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daniel_fainberg,2408,TRUE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T21:54:35Z,FALSE,NA,1125519250893037571,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",clarkr31333,312,TRUE,FALSE,NA,NA
#BREAKING Michael Cohen reports to Federal Prison. Orange will become his new favorite color 😜😛🤣 #SorryNotSorry… https://t.co/UHBtzUI04r,FALSE,0,NA,2019-05-06T21:54:21Z,TRUE,NA,1125519195465187328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Richard17Newell,0,FALSE,FALSE,NA,NA
"RT @kokanovich: As a prosecutor, I spent years deciding whether to charge individuals for crimes. I would have charged an individual for ob…",FALSE,0,NA,2019-05-06T21:53:56Z,FALSE,NA,1125519086731948035,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steveweinstein,8,TRUE,FALSE,NA,NA
RT @WordswithSteph: @funder Trump would have been charged with obstruction of justice if he were not president. More than 370 former federa…,FALSE,0,NA,2019-05-06T21:53:51Z,FALSE,NA,1125519067614289920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drkat90722506,30,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:53:50Z,FALSE,NA,1125519061817802752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VickiJo54203063,110,TRUE,FALSE,NA,NA
RT @PiratePartyINT: #MuellerReport obviously doesn't understand how govts hack back. How NSA had to hack DNC before GRU did since DNC refus…,FALSE,0,NA,2019-05-06T21:53:48Z,FALSE,NA,1125519056466063360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alan09911203,381,TRUE,FALSE,NA,NA
"RT @PaulaChertok: @CNN @KateBolduan @CNNnewsroom @brianstelter @glennkirschner2 @DeadlineWH Don't fall for ""no collusion"" #propaganda. As @…",FALSE,0,NA,2019-05-06T21:53:46Z,FALSE,NA,1125519048652001280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheTerakian,12,TRUE,FALSE,NA,NA
"RT @PaulaChertok: .@CNN, Pls do your job better. If giving airtime to Trump propagandists, be prepared to correct their propaganda. Marc Lo…",FALSE,0,NA,2019-05-06T21:53:31Z,FALSE,NA,1125518981627035654,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheTerakian,21,TRUE,FALSE,NA,NA
"RT @the_devik: @NRO @AndrewCMcCarthy The most illogical, self serving &amp; contrived reading of the #MuellerReport I’ve seen to date.  Congrat…",FALSE,0,NA,2019-05-06T21:53:20Z,FALSE,NA,1125518935636320256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DavioAdrienne,0,TRUE,FALSE,NA,NA
"RT @PaulaChertok: @CNN @KateBolduan @CNNnewsroom @brianstelter @glennkirschner2 @DeadlineWH Don't fall for ""no collusion"" #propaganda. As @…",FALSE,0,NA,2019-05-06T21:53:17Z,FALSE,NA,1125518926904008705,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",propornot,12,TRUE,FALSE,NA,NA
"RT @PaulaChertok: .@CNN, Pls do your job better. If giving airtime to Trump propagandists, be prepared to correct their propaganda. Marc Lo…",FALSE,0,NA,2019-05-06T21:53:04Z,FALSE,NA,1125518868649316352,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",propornot,21,TRUE,FALSE,NA,NA
@deanos5150 @jefferymyers @SenKamalaHarris When the #MuellerReport was first released @realDonaldTrump talked about… https://t.co/pc2QCsbQWx,FALSE,0,deanos5150,2019-05-06T21:52:58Z,TRUE,1125471222291001345,1125518845664534528,421712858,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",67dfm,0,FALSE,FALSE,NA,NA
@AP4Liberty when they start passing out permits for the 1st amendment....we can talk about the 2d!!!#VoterFraud… https://t.co/0ArGnrStX2,FALSE,0,AP4Liberty,2019-05-06T21:52:52Z,TRUE,1125450869569413121,1125518820104462336,4686170306,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BaggaBrigade,0,FALSE,FALSE,NA,NA
"RT @larryelder: #MuellerReport

Hat tip: @papagiorgio200 https://t.co/Zb8EuwrpXi",FALSE,0,NA,2019-05-06T21:52:39Z,FALSE,NA,1125518763632275464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vichammer1985,773,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:52:35Z,FALSE,NA,1125518748125810689,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rng314,2408,TRUE,FALSE,NA,NA
"RT @StandUpAmerica: THREAD: Trump and his allies are absolutely terrified of Mueller and his report.

Trump is scared of Mueller testifying…",FALSE,0,NA,2019-05-06T21:52:27Z,FALSE,NA,1125518714663686144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidMarbley,16,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:52:23Z,FALSE,NA,1125518698046021635,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jtrathgeber,110,TRUE,FALSE,NA,NA
"RT @StandUpAmerica: THREAD: Trump and his allies are absolutely terrified of Mueller and his report.

Trump is scared of Mueller testifying…",FALSE,0,NA,2019-05-06T21:52:21Z,FALSE,NA,1125518688067538944,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CrazyBob48,16,TRUE,FALSE,NA,NA
RT @StormIsUponUs: The #MuellerReport itself contained lies! The counter-investigation into FISA abuse will show an elaborate seditious spy…,FALSE,0,NA,2019-05-06T21:52:18Z,FALSE,NA,1125518676357206018,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DawnHunterton,2352,TRUE,FALSE,NA,NA
"RT @PaulaChertok: .@CNN, Pls do your job better. If giving airtime to Trump propagandists, be prepared to correct their propaganda. Marc Lo…",FALSE,0,NA,2019-05-06T21:52:13Z,FALSE,NA,1125518657365262338,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Helflower,21,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:52:08Z,FALSE,NA,1125518635223502848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rzrbladecupcake,2408,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T21:52:00Z,FALSE,NA,1125518602382258183,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tammyjolegere,110,TRUE,FALSE,NA,NA
House Judiciary Committee Chairman Jerrold Nadler scheduled a vote on Wednesday to hold Barr in contempt of Congres… https://t.co/GTNu6g1UtX,FALSE,0,NA,2019-05-06T21:52:00Z,TRUE,NA,1125518601212051460,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TribLIVE,0,FALSE,FALSE,NA,NA
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,FALSE,0,NA,2019-05-06T21:51:53Z,FALSE,NA,1125518572040495104,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",x2KxyszM7NWU3ds,320,TRUE,FALSE,NA,NA
"RT @AnonyMissBadger: ""If democrats do not #impeach Donald Trump for the crimes detailed in the #MuellerReport, democrats would be telling a…",FALSE,0,NA,2019-05-06T21:51:49Z,FALSE,NA,1125518554340708352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EmmaEvaGarcia,9,TRUE,FALSE,NA,NA
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,FALSE,0,NA,2019-05-06T21:51:42Z,FALSE,NA,1125518528021508096,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alan09911203,320,TRUE,FALSE,NA,NA
"Really, this is so backwards, and strange. How can this POSSIBLY be stunning? Literally almost EVERYTHING she's eve… https://t.co/jrpAy1zf3M",FALSE,1,NA,2019-05-06T21:51:34Z,TRUE,NA,1125518493179314176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lensjockey,0,FALSE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:51:33Z,FALSE,NA,1125518489312202752,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nanoatl,131,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:51:33Z,FALSE,NA,1125518486879358976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChabreCo,2408,TRUE,FALSE,NA,NA
"RT @PiratePartyINT: #MuellerReport [Quote] ""Using the Guccifer 2.0 Twitter account, ""GRU"" officers sent @NatSecGeek via WL an encrypted fil…",FALSE,0,NA,2019-05-06T21:51:25Z,FALSE,NA,1125518456038752257,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alan09911203,615,TRUE,FALSE,NA,NA
"RT @Elisabeth_Drcy: The Mueller report: A catalog of 77 Trump team lies and falsehoods - CNN Politics
#MuellerReport
#LiarTrump
#TrumpCrime…",FALSE,0,NA,2019-05-06T21:51:21Z,FALSE,NA,1125518438716276736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JWillieii,1,TRUE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:51:20Z,FALSE,NA,1125518433401982976,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",freddyatton,131,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: Most Americans haven’t read the #MuellerReport and don’t understand how DAMNING its findings are.

That’s why @realDonal…",FALSE,0,NA,2019-05-06T21:51:18Z,FALSE,NA,1125518423864299522,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",J867Smith,193,TRUE,FALSE,NA,NA
RT @SidneyPowell1: Raise your hand if you think Joseph Misfud was working for MI-6 and coordinating with #Brennan?  It all started well bef…,FALSE,0,NA,2019-05-06T21:51:17Z,FALSE,NA,1125518421918195712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunnirinker,1206,TRUE,FALSE,NA,NA
And yet people in this country want to give #Trump another term? It's beyond believable. There must be something he… https://t.co/JLEdGdrz8Q,FALSE,1,NA,2019-05-06T21:50:54Z,TRUE,NA,1125518324606099462,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gibby0816,0,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:50:47Z,FALSE,NA,1125518297414475776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",753112jma,2408,TRUE,FALSE,NA,NA
"RT @WordswithSteph: @funder AG Barr, in testimony &amp; defying a subpoena for unredacted #MuellerReport, has demonstrated to America his utter…",FALSE,0,NA,2019-05-06T21:50:42Z,FALSE,NA,1125518273683046406,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Iris24st,157,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:50:39Z,FALSE,NA,1125518263398686723,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",renayws,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:50:30Z,FALSE,NA,1125518223267586048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ganrei,2408,TRUE,FALSE,NA,NA
"RT @PiratePartyINT: #MuellerReport [Quote] ""Using the Guccifer 2.0 Twitter account, ""GRU"" officers sent @NatSecGeek via WL an encrypted fil…",FALSE,0,NA,2019-05-06T21:50:26Z,FALSE,NA,1125518205747892225,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dallas_niko,615,TRUE,FALSE,NA,NA
"RT @Stop_UTK_Now: @lisastark351 Know what’s way more fucked up? That whistleblower &amp; USAF Veteran, Reality Winner, is serving a longer pris…",FALSE,0,NA,2019-05-06T21:50:07Z,FALSE,NA,1125518128945999875,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serenalburg,1,TRUE,FALSE,NA,NA
"RT @Mindcite_US: How many patriots (American not Russian) born at night were born last night? 🤔

#MuellerReport #TraitorTrump #Military #Ve…",FALSE,0,NA,2019-05-06T21:50:05Z,FALSE,NA,1125518120876171264,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KSITESL,42,TRUE,FALSE,NA,NA
RT @PiratePartyINT: #MuellerReport obviously doesn't understand how govts hack back. How NSA had to hack DNC before GRU did since DNC refus…,FALSE,0,NA,2019-05-06T21:50:05Z,FALSE,NA,1125518118204444674,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",x2KxyszM7NWU3ds,381,TRUE,FALSE,NA,NA
"Crabs LIVE AF NOW til 7 pm EST ---&gt;
https://t.co/wEwGX7gMwq
Also: Spotify / iTunes / Stitcher
#Trump #MuellerReport… https://t.co/KW03YU7CfI",FALSE,0,NA,2019-05-06T21:50:04Z,TRUE,NA,1125518116153450502,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",CrabDiving,0,FALSE,FALSE,NA,NA
"RT @socflyny: @RepAdamSchiff The self-proclaimed ""most transparent president ever"" claims that the #MuellerReport exonerated him -- but now…",FALSE,0,NA,2019-05-06T21:50:01Z,FALSE,NA,1125518104111378434,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KZhayir,81,TRUE,FALSE,NA,NA
"RT @GayRepublicSwag: Dear Democrats, Stop blaming Attorney General Bill Barr because you don't like the contents of the #MuellerReport. He…",FALSE,0,NA,2019-05-06T21:49:39Z,FALSE,NA,1125518009102163971,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OtisFourpaws,91,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T21:49:38Z,FALSE,NA,1125518008389181440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SheilaFrench20,2408,TRUE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:49:37Z,FALSE,NA,1125518002844241921,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MagnetoResists,131,TRUE,FALSE,NA,NA
RT @SidneyPowell1: Raise your hand if you think Joseph Misfud was working for MI-6 and coordinating with #Brennan?  It all started well bef…,FALSE,0,NA,2019-05-06T21:49:07Z,FALSE,NA,1125517878118240261,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",eyez4cedopen,1206,TRUE,FALSE,NA,NA
"@lisastark351 Know what’s way more fucked up? That whistleblower &amp; USAF Veteran, Reality Winner, is serving a longe… https://t.co/dXHvIfNAWo",FALSE,0,lisastark351,2019-05-06T21:49:02Z,TRUE,1125399256834220032,1125517856056070144,1034665733005959168,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Stop_UTK_Now,1,FALSE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T21:48:56Z,FALSE,NA,1125517831385141248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cme7777,131,TRUE,FALSE,NA,NA
"RT @guyshermanNYC: Uh oh

Democrats move closer to citing AG Barr for contempt over Mueller report - Reuters

#BillBarr #contempt #MuellerR…",FALSE,0,NA,2019-05-06T21:48:31Z,FALSE,NA,1125517724220837891,NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">AdvancedWalrusNotificationSystem</a>",TuskBot,1,TRUE,FALSE,NA,NA
